,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7531,401,CASH_OUT,362343.98,C1905442645,59539.0,0.0,C1066350956,122695.65,485039.62,0,0
7532,401,CASH_IN,424202.85,C294932905,6441418.63,6865621.48,C160147447,2039107.94,1614905.09,0,0
7533,401,PAYMENT,17743.58,C1718640593,0.0,0.0,M1656579784,0.0,0.0,0,0
7534,401,PAYMENT,3942.16,C1506265655,0.0,0.0,M900519921,0.0,0.0,0,0
7535,401,PAYMENT,16757.93,C940955003,0.0,0.0,M1622317494,0.0,0.0,0,0
7536,401,PAYMENT,12069.19,C1377061240,0.0,0.0,M2123939107,0.0,0.0,0,0
7537,401,TRANSFER,770209.4,C85363914,0.0,0.0,C1598086958,1634850.26,2405059.66,0,0
7538,401,PAYMENT,38150.95,C871677376,151818.0,113667.05,M571283769,0.0,0.0,0,0
7539,402,TRANSFER,564632.98,C1385197510,0.0,0.0,C1615077529,1185857.65,1750490.63,0,0
7540,402,CASH_OUT,17848.79,C24146064,15466.0,0.0,C1613725224,878915.28,896764.06,0,0
7541,402,CASH_OUT,305633.28,C1999370873,0.0,0.0,C1427533170,1186304.22,1491937.51,0,0
7542,402,CASH_OUT,279463.81,C829962428,19913.0,0.0,C2133664641,1567965.27,1847429.09,0,0
7543,402,CASH_OUT,85653.55,C1689748932,60316.0,0.0,C2119464455,0.0,85653.55,0,0
7544,402,CASH_IN,84789.99,C155663541,5203926.79,5288716.78,C1392830272,3344684.42,3259894.43,0,0
7545,402,TRANSFER,197760.67,C376596201,99897.0,0.0,C1552898825,316144.02,513904.69,0,0
7546,402,CASH_OUT,282822.6,C7339998,199358.0,0.0,C1176321597,0.0,282822.6,0,0
7547,402,PAYMENT,17563.9,C625661017,3263.0,0.0,M1555566400,0.0,0.0,0,0
7548,402,PAYMENT,9733.46,C2110711566,20746.0,11012.54,M724515845,0.0,0.0,0,0
7549,402,CASH_IN,106590.38,C744373045,1079037.42,1185627.79,C1341471537,445260.16,338669.78,0,0
7550,402,CASH_OUT,101006.98,C1909146350,0.0,0.0,C1789003635,1395673.8,1496680.78,0,0
7551,402,CASH_IN,304.2,C707987413,21291.0,21595.2,C1842877536,0.0,0.0,0,0
7552,402,CASH_IN,6959.82,C1636468884,6542342.62,6549302.44,C1607509983,533077.62,526117.8,0,0
7553,402,CASH_OUT,504876.02,C1519085844,8722.0,0.0,C553704227,847800.73,1352676.75,0,0
7554,402,CASH_IN,4342.56,C822692,7857121.61,7861464.17,C396623020,34098.82,29756.25,0,0
7555,402,PAYMENT,6822.66,C212684878,25969.0,19146.34,M1218971961,0.0,0.0,0,0
7556,402,CASH_IN,331480.21,C335131006,16475540.9,16807021.11,C2118026660,817113.53,485633.32,0,0
7557,402,CASH_IN,156253.42,C403031395,292.0,156545.42,C1134000277,2014759.53,1858506.11,0,0
7558,402,CASH_OUT,173688.89,C862219075,632.0,0.0,C1919664350,19271463.9,19445152.8,0,0
7559,402,CASH_IN,180393.74,C1950498149,2988832.55,3169226.29,C1269269795,1190445.36,1010051.63,0,0
7560,402,CASH_OUT,130507.5,C254325851,175.0,0.0,C2125490545,0.0,130507.5,0,0
7561,402,PAYMENT,18118.27,C1843504114,86592.0,68473.73,M604022543,0.0,0.0,0,0
7562,402,CASH_OUT,94057.32,C988323412,0.0,0.0,C533546446,163675.53,257732.85,0,0
7563,402,CASH_OUT,104833.3,C1062684602,20081.0,0.0,C726048823,0.0,104833.3,0,0
7564,402,CASH_IN,56556.99,C1146119167,6981790.48,7038347.47,C572925271,6184353.35,6127796.36,0,0
7565,402,CASH_OUT,89172.47,C761301265,0.0,0.0,C2056639877,177208.88,266381.35,0,0
7566,402,PAYMENT,11108.72,C1394706815,105623.0,94514.28,M644334745,0.0,0.0,0,0
7567,402,CASH_OUT,93096.48,C596896216,0.0,0.0,C1021817990,1733619.34,1826715.82,0,0
7568,402,PAYMENT,5896.37,C254000913,0.0,0.0,M362362424,0.0,0.0,0,0
7569,402,PAYMENT,5041.94,C766047156,0.0,0.0,M225666526,0.0,0.0,0,0
7570,402,PAYMENT,4449.52,C553151390,0.0,0.0,M508609754,0.0,0.0,0,0
7571,402,PAYMENT,832.31,C1371988465,0.0,0.0,M587402032,0.0,0.0,0,0
7572,402,CASH_OUT,136658.54,C1883756360,0.0,0.0,C1529892239,183069.34,319727.88,0,0
7573,402,CASH_IN,307264.17,C2146718272,6179099.71,6486363.89,C123225102,2437548.44,2130284.27,0,0
7574,402,PAYMENT,39567.27,C1410853970,4588.0,0.0,M966614531,0.0,0.0,0,0
7575,402,CASH_OUT,265800.12,C801624896,0.0,0.0,C2131474972,1300412.06,1344314.75,0,0
7576,402,CASH_OUT,51698.89,C2055905807,83956.0,32257.11,C1975745777,248651.95,300350.84,0,0
7577,402,TRANSFER,936789.02,C1523893973,10290.0,0.0,C1921672615,104994.21,1041783.23,0,0
7578,402,CASH_OUT,337102.34,C1374284192,526.0,0.0,C213135498,41486.11,378588.45,0,0
7579,402,PAYMENT,1185.06,C1454484437,0.0,0.0,M2108610315,0.0,0.0,0,0
7580,402,CASH_OUT,387345.96,C1252666242,20425.0,0.0,C171159400,235419.0,622764.96,0,0
7581,402,CASH_OUT,6143.0,C61346955,10815.0,4672.0,C1122532830,256064.0,206705.54,0,0
7582,402,CASH_IN,312934.89,C1824981544,2731858.32,3044793.21,C1891885863,1970968.51,1477556.23,0,0
7583,402,CASH_IN,101101.92,C1411581864,14734667.33,14835769.25,C172341882,3174450.95,3073349.04,0,0
7584,402,CASH_IN,209020.42,C1061983440,18079.0,227099.42,C969451007,91806.91,0.0,0,0
7585,402,CASH_OUT,202643.63,C1993065551,20175.0,0.0,C960609790,4623.55,207267.18,0,0
7586,402,PAYMENT,4054.19,C657291947,0.0,0.0,M923436379,0.0,0.0,0,0
7587,402,CASH_IN,7315.52,C8248066,12953264.21,12960579.73,C1683500253,92846.44,85530.92,0,0
7588,402,PAYMENT,6762.63,C914649474,51668.0,44905.37,M1708860378,0.0,0.0,0,0
7589,402,CASH_OUT,245461.31,C1124406652,4272.0,0.0,C825346487,853589.19,1099050.5,0,0
7590,402,CASH_IN,239654.54,C1760587232,21296.0,260950.54,C1982790180,550007.11,310352.57,0,0
7591,402,CASH_OUT,81602.85,C309847724,110415.0,28812.15,C1405194816,0.0,81602.85,0,0
7592,402,CASH_OUT,172119.76,C1676601373,0.0,0.0,C965224612,401794.58,573914.34,0,0
7593,403,CASH_OUT,179155.21,C883094451,0.0,0.0,C1714187217,266299.58,445454.79,0,0
7594,403,CASH_IN,99759.69,C1218154823,221.0,99980.69,C511194793,0.0,0.0,0,0
7595,403,PAYMENT,12856.37,C1413758924,15295.0,2438.63,M112359687,0.0,0.0,0,0
7596,403,PAYMENT,12046.18,C860966053,0.0,0.0,M966184484,0.0,0.0,0,0
7597,403,PAYMENT,6189.99,C405378387,0.0,0.0,M1352950230,0.0,0.0,0,0
7598,403,PAYMENT,31416.02,C646551605,41370.0,9953.98,M994015848,0.0,0.0,0,0
7599,403,CASH_OUT,53188.0,C2004070717,104094.0,50906.0,C468509629,403403.05,535681.84,0,0
7600,403,PAYMENT,5683.67,C752238460,36725.07,31041.39,M1933319550,0.0,0.0,0,0
7601,403,CASH_IN,165333.37,C377515765,1654450.16,1819783.52,C1073430097,808011.54,642678.17,0,0
7602,403,PAYMENT,2531.61,C22421219,1649.9,0.0,M570581572,0.0,0.0,0,0
7603,403,PAYMENT,10947.07,C1032947054,8314.0,0.0,M1307675753,0.0,0.0,0,0
7604,403,CASH_OUT,229940.76,C78387161,0.0,0.0,C1616815819,460260.82,690201.58,0,0
7605,403,CASH_IN,73220.42,C1152140388,14055792.46,14129012.89,C1802431461,349671.06,276450.64,0,0
7606,403,PAYMENT,14463.99,C1660538121,16651.0,2187.01,M81586854,0.0,0.0,0,0
7607,403,TRANSFER,428570.44,C151275932,0.0,0.0,C60383103,468788.0,897358.45,0,0
7608,403,CASH_IN,119536.72,C198559316,4441603.8,4561140.52,C1358520958,208802.37,89265.65,0,0
7609,403,CASH_IN,160351.83,C32309006,59488.0,219839.83,C1407544887,216149.36,55797.53,0,0
7610,403,CASH_IN,18088.84,C1627407071,9503688.88,9521777.73,C1882126191,1282391.1,1264302.26,0,0
7611,403,TRANSFER,392897.31,C1660633248,30285.0,0.0,C1055757450,0.0,392897.31,0,0
7612,403,CASH_IN,301997.82,C1416520485,9302032.09,9604029.91,C1896237809,1912460.68,1610462.85,0,0
7613,403,PAYMENT,6152.95,C115796133,139463.6,133310.65,M570270620,0.0,0.0,0,0
7614,403,CASH_OUT,109191.49,C1638377465,221063.0,111871.51,C334067696,1239641.42,1348832.91,0,0
7615,403,CASH_OUT,66693.57,C1862540054,84936.0,18242.43,C1931465641,394070.94,460764.51,0,0
7616,403,CASH_OUT,21872.22,C2028573870,0.0,0.0,C1819738260,87767.01,109639.23,0,0
7617,403,PAYMENT,12766.98,C1747391882,145724.0,132957.02,M22305322,0.0,0.0,0,0
7618,403,PAYMENT,9451.78,C442707862,21349.0,11897.22,M783376686,0.0,0.0,0,0
7619,403,PAYMENT,10439.18,C74875598,100631.0,90191.82,M871659266,0.0,0.0,0,0
7620,403,TRANSFER,407104.78,C856367570,99005.0,0.0,C635455928,0.0,407104.78,0,0
7621,403,CASH_OUT,265716.34,C212167482,116162.0,0.0,C933144964,2255640.9,2521357.24,0,0
7622,403,PAYMENT,17811.28,C689410316,273.0,0.0,M1450145574,0.0,0.0,0,0
7623,403,CASH_OUT,195387.87,C55740924,0.0,0.0,C1001980804,6779610.2,6974998.07,0,0
7624,403,CASH_IN,188846.98,C221129883,24984.0,213830.98,C439150755,0.0,0.0,0,0
7625,403,PAYMENT,17825.51,C290404161,0.0,0.0,M561973234,0.0,0.0,0,0
7626,403,PAYMENT,4376.4,C1442919490,0.0,0.0,M866781609,0.0,0.0,0,0
7627,403,PAYMENT,12376.4,C731864370,0.0,0.0,M1626293254,0.0,0.0,0,0
7628,403,TRANSFER,119186.99,C1196559129,21445.0,0.0,C799919373,0.0,119186.99,0,0
7629,403,PAYMENT,4966.42,C1846193883,682.0,0.0,M997607501,0.0,0.0,0,0
7630,403,PAYMENT,4077.06,C1328004608,0.0,0.0,M314775587,0.0,0.0,0,0
7631,403,CASH_OUT,68964.82,C2005977107,11792.0,0.0,C915455364,0.0,68964.82,0,0
7632,403,CASH_IN,110827.9,C1172140573,9579791.43,9690619.34,C1467072551,8213953.47,8103125.57,0,0
7633,403,CASH_OUT,185116.72,C865406007,850505.0,665388.28,C631539413,0.0,185116.72,0,0
7634,403,CASH_OUT,299746.37,C1312786400,0.0,0.0,C751912079,1431872.18,1731618.55,0,0
7635,403,CASH_OUT,44799.82,C903865215,1371.0,0.0,C1563134914,40696.44,85496.26,0,0
7636,403,TRANSFER,135486.74,C777712050,0.0,0.0,C103005306,143851.61,279338.35,0,0
7637,403,PAYMENT,7860.12,C534124760,62671.0,54810.88,M785902173,0.0,0.0,0,0
7638,403,PAYMENT,17666.19,C1338293981,138808.36,121142.17,M126577833,0.0,0.0,0,0
7639,403,CASH_OUT,163401.69,C1538547439,0.0,0.0,C267058478,171290.91,334692.6,0,0
7640,403,CASH_OUT,41026.98,C787469666,0.0,0.0,C942280731,1722397.57,1763424.55,0,0
7641,403,CASH_IN,147509.14,C1790050679,4102601.92,4250111.06,C1053506044,596839.61,449330.47,0,0
7642,403,PAYMENT,14901.86,C388502047,11698.0,0.0,M995271163,0.0,0.0,0,0
7643,403,PAYMENT,9727.18,C1020271885,60157.18,50430.0,M1062346867,0.0,0.0,0,0
7644,403,TRANSFER,334316.27,C792933986,6306.0,0.0,C1738063466,153091.41,487407.68,0,0
7645,403,CASH_OUT,206895.31,C845752112,218250.0,11354.69,C1325429498,41244.46,248139.77,0,0
7646,403,CASH_OUT,215260.46,C84029820,194510.0,0.0,C1356494843,0.0,215260.46,0,0
7647,403,CASH_IN,267666.75,C850837291,10930.0,278596.75,C1886867271,0.0,0.0,0,0
7648,403,CASH_OUT,126218.54,C284628136,20091.0,0.0,C931620044,0.0,126218.54,0,0
7649,403,CASH_IN,1032.27,C1944154828,7350792.9,7351825.16,C937843753,221434.95,220402.69,0,0
7650,404,PAYMENT,1244.61,C1859969698,0.0,0.0,M1433198777,0.0,0.0,0,0
7651,404,CASH_IN,160938.1,C365351020,0.0,160938.1,C928320709,2330509.28,2169571.18,0,0
7652,404,CASH_OUT,79276.43,C1663705084,231692.64,152416.21,C1797125086,507034.39,586310.82,0,0
7653,404,PAYMENT,12077.48,C891783030,20978.0,8900.52,M836550653,0.0,0.0,0,0
7654,404,TRANSFER,438596.07,C1815207801,0.0,0.0,C143819587,2620510.11,3059106.17,0,0
7655,404,PAYMENT,7782.87,C520240314,4557.0,0.0,M619318893,0.0,0.0,0,0
7656,404,CASH_OUT,358631.19,C715709885,0.0,0.0,C1758963174,693951.82,1052583.01,0,0
7657,404,CASH_OUT,78319.87,C1783051081,0.0,0.0,C1107007397,153648.53,231968.4,0,0
7658,404,DEBIT,289.43,C769339426,21586.0,21296.57,C1393689124,125430.99,125720.42,0,0
7659,404,PAYMENT,9949.51,C1290689130,9.0,0.0,M277665900,0.0,0.0,0,0
7660,404,CASH_OUT,37078.31,C1876113320,0.0,0.0,C1192045725,105199.22,142277.53,0,0
7661,404,CASH_OUT,39067.97,C1795577242,10745.0,0.0,C699437664,285345.89,324413.87,0,0
7662,404,CASH_OUT,110004.41,C1196183213,298396.0,188391.59,C1496803713,1413268.48,1523272.89,0,0
7663,404,CASH_IN,135784.07,C728735381,413062.08,548846.15,C1862367383,311615.14,175831.07,0,0
7664,404,PAYMENT,3873.61,C1868793658,40440.0,36566.39,M303010137,0.0,0.0,0,0
7665,404,CASH_OUT,544679.72,C1055155790,0.0,0.0,C214478909,1719726.91,2264406.63,0,0
7666,404,CASH_OUT,287786.64,C348961684,0.0,0.0,C2023141271,3699690.98,3987477.63,0,0
7667,404,TRANSFER,569154.25,C1153581950,39829.0,0.0,C1669311785,0.0,569154.25,0,0
7668,404,CASH_IN,246806.03,C1443926221,2045672.72,2292478.75,C664710489,753028.63,506222.6,0,0
7669,404,CASH_OUT,393539.07,C1026426379,15379.0,0.0,C1556070864,3042651.42,3436190.49,0,0
7670,404,CASH_OUT,27973.28,C946011291,0.0,0.0,C571539803,1110970.29,1138943.58,0,0
7671,404,CASH_OUT,70124.01,C471347017,2491.0,0.0,C699440385,79756.35,149880.36,0,0
7672,404,CASH_OUT,82632.04,C896340708,0.0,0.0,C1344234818,685759.55,768391.59,0,0
7673,404,PAYMENT,1984.71,C1922269267,20237.0,18252.29,M1129628641,0.0,0.0,0,0
7674,404,PAYMENT,547.86,C336253314,403034.0,402486.14,M819077888,0.0,0.0,0,0
7675,404,PAYMENT,5807.83,C121851708,15584.0,9776.17,M75974906,0.0,0.0,0,0
7676,404,CASH_OUT,231954.92,C1041600944,0.0,0.0,C417416016,742183.06,974137.98,0,0
7677,404,CASH_OUT,315698.0,C339663787,0.0,0.0,C1236197834,1456888.3,1772586.3,0,0
7678,404,CASH_OUT,328297.11,C1149046443,11684.0,0.0,C1544625167,0.0,328297.11,0,0
7679,404,PAYMENT,11754.81,C1121187814,21826.0,10071.19,M1170409842,0.0,0.0,0,0
7680,404,PAYMENT,11710.7,C1997157719,0.0,0.0,M778956801,0.0,0.0,0,0
7681,404,PAYMENT,20255.28,C377450440,31439.0,11183.72,M214378136,0.0,0.0,0,0
7682,404,CASH_IN,57946.69,C1014490233,1767968.7,1825915.39,C1114413542,913398.79,855452.1,0,0
7683,404,CASH_OUT,69789.2,C928021132,96224.0,26434.8,C364270187,0.0,69789.2,0,0
7684,404,CASH_OUT,217903.17,C1533185348,17104.23,0.0,C225085092,1088835.09,1306738.26,0,0
7685,404,PAYMENT,4648.76,C318520194,46782.47,42133.71,M1565899340,0.0,0.0,0,0
7686,404,CASH_OUT,96031.29,C877249939,195094.0,99062.71,C729643774,516266.51,612297.79,0,0
7687,404,PAYMENT,14570.26,C114391771,100563.88,85993.62,M1353662308,0.0,0.0,0,0
7688,404,CASH_OUT,114541.08,C2066240397,47035.0,0.0,C881355403,38548.81,153089.89,0,0
7689,404,PAYMENT,12462.55,C848212310,0.0,0.0,M660649647,0.0,0.0,0,0
7690,404,TRANSFER,330458.72,C1168834519,0.0,0.0,C1305220059,1348915.43,1679374.14,0,0
7691,404,PAYMENT,39964.17,C421099902,0.0,0.0,M655281312,0.0,0.0,0,0
7692,404,CASH_OUT,114797.76,C122584530,5758.0,0.0,C1537188311,201857.68,316655.44,0,0
7693,404,CASH_OUT,338858.33,C1914682887,48634.0,0.0,C2095984790,243070.94,581929.27,0,0
7694,405,PAYMENT,1328.26,C1216148233,0.0,0.0,M1765762728,0.0,0.0,0,0
7695,405,CASH_IN,610.93,C80781701,136.0,746.93,C78743048,0.0,0.0,0,0
7696,405,CASH_OUT,136277.14,C1945316160,0.0,0.0,C674120728,299792.4,436069.53,0,0
7697,405,CASH_OUT,148312.16,C2038103526,43974.26,0.0,C1876650515,231559.55,379871.7,0,0
7698,405,CASH_OUT,117690.27,C25929917,12046.0,0.0,C1642129952,471339.69,589029.96,0,0
7699,405,PAYMENT,26294.7,C1693735542,0.0,0.0,M1183600120,0.0,0.0,0,0
7700,405,CASH_IN,256100.11,C981533339,1806304.96,2062405.07,C348315483,403556.11,147455.99,0,0
7701,405,CASH_IN,98323.09,C263557920,213949.0,312272.09,C1868966636,404336.32,306013.23,0,0
7702,405,CASH_OUT,105479.35,C464181822,0.0,0.0,C723852954,554005.88,659485.24,0,0
7703,405,PAYMENT,8934.82,C950298353,20008.0,11073.18,M29875222,0.0,0.0,0,0
7704,405,PAYMENT,28036.99,C728930661,713.0,0.0,M337993308,0.0,0.0,0,0
7705,405,CASH_OUT,191964.42,C938522331,21445.0,0.0,C119509,252459.11,444423.53,0,0
7706,405,CASH_IN,104688.9,C1498733375,5166.0,109854.9,C2049190094,3317702.77,3213013.87,0,0
7707,405,TRANSFER,337254.24,C980543543,11633.0,0.0,C1729733293,94554.11,431808.35,0,0
7708,405,CASH_OUT,337409.25,C812079055,82664.0,0.0,C1752658199,7121109.41,7458518.65,0,0
7709,405,CASH_OUT,99650.61,C738764945,2113.0,0.0,C1563636050,0.0,99650.61,0,0
7710,405,CASH_OUT,399117.9,C416571807,0.0,0.0,C1057813989,635755.27,1034873.17,0,0
7711,405,PAYMENT,4479.66,C750836189,4.0,0.0,M515927958,0.0,0.0,0,0
7712,405,PAYMENT,1623.28,C1001738721,1587.0,0.0,M1442351622,0.0,0.0,0,0
7713,405,CASH_IN,154266.2,C231181855,11361004.57,11515270.77,C1889719767,628017.19,473750.99,0,0
7714,405,TRANSFER,2117305.93,C253911573,257435.41,0.0,C1424396147,4258373.74,6375679.67,0,0
7715,405,PAYMENT,35272.53,C935868647,95974.05,60701.53,M1502506898,0.0,0.0,0,0
7716,406,PAYMENT,7221.48,C1759242094,0.0,0.0,M2072745101,0.0,0.0,0,0
7717,406,CASH_OUT,134847.45,C1538604521,0.0,0.0,C1862746484,1296271.74,1431119.19,0,0
7718,406,PAYMENT,24526.04,C1640982634,28890.2,4364.17,M1910748779,0.0,0.0,0,0
7719,406,CASH_OUT,177936.8,C1430239110,0.0,0.0,C1403681288,818839.07,996775.87,0,0
7720,406,PAYMENT,14912.3,C1215043448,42158.0,27245.7,M1615610659,0.0,0.0,0,0
7721,406,CASH_OUT,18339.23,C739425601,0.0,0.0,C910042361,57919.03,76258.26,0,0
7722,406,CASH_IN,48191.88,C484946493,4375524.39,4423716.27,C1261188167,145707.8,97515.92,0,0
7723,406,PAYMENT,22459.11,C1720833694,45845.81,23386.69,M2121822,0.0,0.0,0,0
7724,406,CASH_IN,232418.49,C989989089,8189444.78,8421863.27,C2103333767,948256.62,715838.13,0,0
7725,406,CASH_IN,78771.26,C842225636,3803475.52,3882246.78,C1066257482,609498.01,530726.75,0,0
7726,406,CASH_IN,435026.0,C1980423355,7003375.73,7438401.73,C659828020,705640.95,270614.95,0,0
7727,406,PAYMENT,5452.0,C232732699,2153.0,0.0,M1594972152,0.0,0.0,0,0
7728,406,CASH_OUT,117959.88,C484127685,123327.0,5367.12,C1910580622,0.0,117959.88,0,0
7729,406,PAYMENT,23315.58,C1007635323,14720.0,0.0,M1811975197,0.0,0.0,0,0
7730,406,PAYMENT,17914.2,C1844385246,4636.0,0.0,M1591424214,0.0,0.0,0,0
7731,407,CASH_IN,370044.64,C636512861,4586304.63,4956349.27,C109114514,577755.48,207710.84,0,0
7732,407,PAYMENT,19086.47,C1685125705,0.0,0.0,M1517668867,0.0,0.0,0,0
7733,407,PAYMENT,40197.19,C125351632,0.0,0.0,M353676572,0.0,0.0,0,0
7734,407,TRANSFER,197393.38,C1697775622,0.0,0.0,C1371503296,885835.87,1083229.25,0,0
7735,407,CASH_IN,145485.27,C1501668619,3757034.13,3902519.4,C695560533,768315.57,622830.3,0,0
7736,407,CASH_OUT,80952.77,C311627801,82.0,0.0,C783934848,0.0,80952.77,0,0
7737,407,PAYMENT,15783.82,C1273080103,13428.0,0.0,M400281751,0.0,0.0,0,0
7738,407,CASH_IN,123333.08,C1852806909,10491.0,133824.08,C1958224710,0.0,0.0,0,0
7739,407,PAYMENT,52994.84,C1399528652,139141.78,86146.94,M1199504916,0.0,0.0,0,0
7740,407,PAYMENT,3031.94,C1575903850,257046.0,254014.06,M1605486517,0.0,0.0,0,0
7741,407,CASH_IN,479754.62,C1353771101,12072773.62,12552528.24,C931949675,2399173.96,1919419.34,0,0
7742,407,CASH_IN,22815.15,C1699215320,9821.0,32636.15,C459141801,0.0,0.0,0,0
7743,408,DEBIT,4601.54,C116136550,310432.0,305830.46,C870012409,176141.86,180743.4,0,0
7744,408,PAYMENT,14787.91,C370336083,0.0,0.0,M96652703,0.0,0.0,0,0
7745,408,CASH_OUT,317799.11,C1687644951,16874.0,0.0,C908830933,49810.03,367609.14,0,0
7746,408,CASH_OUT,277616.94,C198585139,0.0,0.0,C281417152,1411512.77,1689129.71,0,0
7747,408,PAYMENT,38251.87,C152567705,29034.79,0.0,M2072929649,0.0,0.0,0,0
7748,408,PAYMENT,15365.05,C988141914,24346.71,8981.66,M153518087,0.0,0.0,0,0
7749,409,PAYMENT,21365.91,C2023483280,0.0,0.0,M1362723229,0.0,0.0,0,0
7750,416,TRANSFER,499019.26,C1949754124,0.0,0.0,C687192732,603624.72,1102643.98,0,0
7751,416,PAYMENT,48218.44,C1904063542,0.0,0.0,M201257161,0.0,0.0,0,0
7752,416,DEBIT,2312.36,C1387719851,11527.0,9214.64,C567690710,308918.52,311230.87,0,0
7753,416,CASH_OUT,149941.12,C159467091,22188.0,0.0,C1698452005,0.0,149941.12,0,0
7754,419,CASH_OUT,101367.69,C1856411411,0.0,0.0,C1638764853,133861.06,235228.75,0,0
7755,420,PAYMENT,8686.87,C61414570,85219.0,76532.13,M476343504,0.0,0.0,0,0
7756,426,CASH_OUT,248695.49,C1308931553,0.0,0.0,C1349169717,369100.88,617796.37,0,0
7757,426,PAYMENT,23512.94,C1372568779,12609.0,0.0,M1163851276,0.0,0.0,0,0
7758,426,CASH_IN,349445.65,C566982053,8200592.9,8550038.55,C938837238,4918265.17,4568819.52,0,0
7759,426,CASH_IN,23947.67,C1312256041,2502094.95,2526042.61,C125021274,3272147.31,3248199.64,0,0
7760,426,PAYMENT,22143.75,C1751884672,0.0,0.0,M857502391,0.0,0.0,0,0
7761,426,CASH_OUT,52748.03,C683398092,77599.0,24850.97,C56180016,0.0,52748.03,0,0
7762,426,CASH_IN,243632.82,C287978893,7430605.7,7674238.52,C1469856818,2119515.07,1875882.25,0,0
7763,426,CASH_OUT,192394.5,C1881228864,60246.0,0.0,C326402944,3893903.57,4086298.07,0,0
7764,426,CASH_OUT,64015.65,C1485166239,49689.0,0.0,C227633418,1262726.16,1326741.81,0,0
7765,428,PAYMENT,4861.81,C1760874112,10873.46,6011.65,M2000726000,0.0,0.0,0,0
7766,429,CASH_OUT,220044.29,C1202045641,0.0,0.0,C1428825704,2015302.82,2235347.11,0,0
7767,431,TRANSFER,6005516.87,C476237044,0.0,0.0,C610094957,14418300.41,20423817.28,0,0
7768,431,CASH_OUT,38453.44,C541600422,57475.02,19021.58,C15626396,100624.9,139078.34,0,0
7769,439,PAYMENT,183.57,C746074767,23260.0,23076.43,M85605072,0.0,0.0,0,0
7770,442,CASH_IN,527.66,C420072446,9006.0,9533.66,C587268268,174837.57,174309.91,0,0
7771,442,PAYMENT,6775.9,C795334595,106.0,0.0,M1137741425,0.0,0.0,0,0
7772,448,PAYMENT,13249.99,C908034225,737331.0,724081.01,M2108139359,0.0,0.0,0,0
7773,449,PAYMENT,6887.29,C1284822387,0.0,0.0,M1291040757,0.0,0.0,0,0
7774,449,CASH_OUT,169699.32,C1205111686,14614.44,0.0,C1514578463,1441184.02,1610883.34,0,0
7775,449,PAYMENT,5625.31,C302026674,12187.01,6561.7,M1092133193,0.0,0.0,0,0
7776,449,CASH_IN,70761.99,C1495271499,102652.0,173413.99,C1847599780,65056.93,0.0,0,0
7777,451,TRANSFER,369442.16,C980977085,0.0,0.0,C1497658947,1394247.97,1763690.13,0,0
7778,451,CASH_OUT,63021.75,C1079516456,0.0,0.0,C514547699,420552.31,483574.05,0,0
7779,451,PAYMENT,9609.66,C315138371,29494.0,19884.34,M132568818,0.0,0.0,0,0
7780,455,PAYMENT,19991.76,C1686913246,37901.0,17909.24,M1115729300,0.0,0.0,0,0
7781,455,CASH_OUT,286538.37,C1083353899,0.0,0.0,C822300338,8937164.38,9223702.75,0,0
7782,466,CASH_OUT,64780.52,C665598152,0.0,0.0,C373623270,1769666.36,1834446.88,0,0
7783,469,PAYMENT,34741.06,C1122333725,0.0,0.0,M52816747,0.0,0.0,0,0
7784,469,CASH_IN,129638.14,C1425764369,121560.0,251198.14,C1131799977,17765.65,0.0,0,0
7785,469,CASH_IN,77522.69,C1362258184,8304797.67,8382320.36,C2009093452,208606.97,131084.28,0,0
7786,469,CASH_OUT,223558.3,C1913235785,27876.0,0.0,C1589177865,0.0,223558.3,0,0
7787,469,TRANSFER,2402702.18,C1533987869,0.0,0.0,C1676411207,7609407.24,10012109.42,0,0
7788,469,PAYMENT,22349.63,C1175982395,0.0,0.0,M778733364,0.0,0.0,0,0
7789,469,CASH_OUT,49156.52,C1371190384,34206.0,0.0,C1885606347,0.0,49156.52,0,0
7790,471,PAYMENT,17889.73,C896139187,0.0,0.0,M1950107666,0.0,0.0,0,0
7791,471,CASH_OUT,168944.83,C1130954201,9976.0,0.0,C168541448,0.0,168944.83,0,0
7792,474,TRANSFER,32654.34,C218619192,103643.91,70989.57,C1710767255,4302968.24,4335622.58,0,0
7793,474,PAYMENT,4509.17,C218874386,0.0,0.0,M23196020,0.0,0.0,0,0
7794,474,CASH_OUT,417744.5,C1054571360,0.0,0.0,C207794377,1214479.94,1632224.44,0,0
7795,474,TRANSFER,404394.04,C1875834677,20963.0,0.0,C544513963,0.0,404394.04,0,0
7796,474,TRANSFER,922356.89,C517790129,23008.0,0.0,C861178323,0.0,922356.89,0,0
7797,474,CASH_OUT,117561.44,C2024255994,202837.0,85275.56,C1736741112,0.0,117561.44,0,0
7798,474,CASH_IN,362171.62,C226850512,501864.94,864036.56,C1804248894,9407280.08,9045108.45,0,0
7799,474,CASH_IN,43494.03,C1911447517,40251.0,83745.03,C322843897,2664865.1,2621371.06,0,0
7800,474,PAYMENT,9624.99,C655463061,24941.0,15316.01,M1304260394,0.0,0.0,0,0
7801,474,PAYMENT,795.9,C259718805,199646.0,198850.1,M93099665,0.0,0.0,0,0
